cxy,cyx,min_abs,site,max_weight,maj_sim
0.10800000000000001,0.14066666666666666,0.003919966801376404,199,0.009949641079306848,0.2483540837434023
0.10800000000000001,0.14533333333333334,0.0040022769523602175,0,0.009949641079306728,0.24357245664973015
0.10800000000000001,0.15000000000000002,0.004085533247707403,0,0.009949641079307348,0.24112313585652034
0.10800000000000001,0.15466666666666667,0.0041696790125954975,0,0.009949641079306931,0.23938541929401325
0.10800000000000001,0.15933333333333333,0.004254661473403476,199,0.009949641079308215,0.361530522669426
0.10800000000000001,0.164,0.004340431484735063,0,0.009949641079306753,0.2260472172647603
0.10800000000000001,0.1686666666666667,0.004426943271527419,199,0.009949641079307904,0.22262934628184117
0.10800000000000001,0.17333333333333334,0.004514154186577413,199,0.009949641079307216,0.3754307863827526
0.10800000000000001,0.178,0.0046020244834521495,199,0.009949641079306877,0.215173127371585
0.10800000000000001,0.18266666666666667,0.004690517104501458,199,0.009949641079306622,0.22525046021454687
0.10800000000000001,0.18733333333333335,0.0047795974834895505,199,0.009949641079306721,0.34088641821084
0.10800000000000001,0.192,0.004869233362241247,199,0.009949641079307507,0.2610906453925196
0.10800000000000001,0.19666666666666668,0.004959394620613953,0,0.009949641079306602,0.20756917205672287
0.10800000000000001,0.20133333333333336,0.005050053119049157,199,0.0099496410793079,0.2050405676280319
0.10800000000000001,0.20600000000000002,0.005141182552943158,199,0.009949641079307979,0.20747322969080773
0.10800000000000001,0.21066666666666667,0.005232758318075337,199,0.009949641079307694,0.2084753111059443
0.10800000000000001,0.21533333333333332,0.005324757386333756,199,0.009949641079307039,0.19875737864930343
0.10800000000000001,0.22,0.005417158191014103,199,0.009949641079307566,0.41258630261790286
0.11266666666666666,0.08,0.0030542903806084487,199,0.009949641079307453,0.3514874946413754
0.11266666666666666,0.08466666666666667,0.0031151453177352684,0,0.009949641079306537,0.25230975566616
0.11266666666666666,0.08933333333333333,0.0031781836018970333,199,0.009949641079307129,0.32946176996188314
